,batch_id,initial_weight_kg,meat_temp_c,grind_size_mm,water_ratio,fat_ratio,final_weight_kg,yield_loss_ratio
4755,4756,22.99,2.9,8,0.18,0.29,19.26,0.162
4756,4757,10.15,0.6,5,0.12,0.12,9.33,0.081
4757,4758,21.67,1.5,3,0.08,0.23,20.12,0.072
4758,4759,16.91,2.5,3,0.17,0.28,14.63,0.135
4759,4760,24.83,-3.8,3,0.09,0.13,22.55,0.092
4760,4761,17.25,1.1,3,0.19,0.14,15.39,0.108
4761,4762,24.8,4.0,5,0.09,0.21,23.4,0.056
4762,4763,21.32,-3.8,5,0.08,0.2,17.75,0.167
4763,4764,13.73,-0.4,3,0.12,0.2,12.83,0.066
4764,4765,18.08,4.3,5,0.06,0.21,16.14,0.107
4765,4766,24.88,-0.8,3,0.06,0.29,21.51,0.135
4766,4767,22.86,0.1,5,0.12,0.11,21.39,0.064
4767,4768,11.46,4.8,8,0.08,0.25,10.77,0.06
4768,4769,20.6,-2.2,5,0.05,0.15,17.4,0.155
4769,4770,15.18,-3.4,3,0.09,0.17,13.26,0.126
4770,4771,10.1,3.7,8,0.12,0.12,9.24,0.085
4771,4772,16.05,3.8,3,0.11,0.19,14.85,0.075
4772,4773,13.52,0.2,8,0.07,0.26,11.41,0.156
4773,4774,22.28,0.6,8,0.14,0.12,21.01,0.057
4774,4775,15.06,3.5,5,0.16,0.16,13.48,0.105
4775,4776,22.41,2.6,5,0.15,0.17,19.86,0.114
4776,4777,10.01,-1.6,8,0.11,0.12,8.38,0.163
4777,4778,14.62,-3.8,8,0.07,0.25,11.89,0.187
4778,4779,13.62,0.3,8,0.12,0.26,11.6,0.148
4779,4780,13.5,3.7,3,0.18,0.27,12.02,0.11
4780,4781,11.02,4.1,5,0.12,0.22,10.15,0.079
4781,4782,12.81,4.6,3,0.08,0.2,11.33,0.116
4782,4783,18.33,3.9,5,0.06,0.15,15.96,0.129
4783,4784,14.37,1.2,3,0.19,0.23,12.77,0.111
4784,4785,16.26,0.0,5,0.16,0.19,14.71,0.095
4785,4786,15.65,3.0,8,0.1,0.29,13.81,0.118
4786,4787,23.14,2.7,8,0.09,0.29,20.85,0.099
4787,4788,23.58,0.8,5,0.18,0.28,21.25,0.099
4788,4789,17.39,-3.2,8,0.08,0.17,15.45,0.112
4789,4790,14.95,4.3,8,0.13,0.17,13.92,0.069
4790,4791,11.6,0.1,3,0.16,0.27,10.52,0.093
4791,4792,24.3,-0.7,5,0.11,0.25,20.58,0.153
4792,4793,10.9,1.7,8,0.06,0.24,9.79,0.102
4793,4794,14.46,2.1,5,0.08,0.16,13.24,0.084
4794,4795,14.47,-2.1,3,0.19,0.27,12.5,0.136
4795,4796,14.81,3.5,5,0.13,0.22,12.65,0.146
4796,4797,12.46,-1.4,3,0.17,0.19,11.74,0.058
4797,4798,21.75,-2.3,3,0.13,0.27,19.41,0.108
4798,4799,11.84,-0.3,3,0.19,0.18,11.18,0.056
4799,4800,19.52,2.6,8,0.19,0.23,18.12,0.072
4800,4801,11.86,4.7,3,0.12,0.19,10.82,0.088
4801,4802,11.06,3.3,5,0.1,0.22,10.18,0.08
4802,4803,23.64,4.5,5,0.14,0.11,21.26,0.101
4803,4804,12.85,-2.7,8,0.15,0.19,10.55,0.179
4804,4805,22.32,-3.4,8,0.12,0.21,19.67,0.119
4805,4806,18.17,1.0,3,0.17,0.2,16.13,0.112
4806,4807,11.17,-1.4,3,0.08,0.27,9.95,0.109
4807,4808,24.33,3.5,3,0.1,0.16,22.97,0.056
4808,4809,13.7,2.0,8,0.15,0.28,12.64,0.077
4809,4810,22.89,4.7,8,0.09,0.18,21.59,0.057
4810,4811,12.53,-1.7,5,0.12,0.24,10.55,0.158
4811,4812,22.81,0.4,3,0.19,0.12,21.81,0.044
4812,4813,10.2,0.5,3,0.14,0.14,9.22,0.096
4813,4814,17.68,-1.8,5,0.19,0.25,16.7,0.055
4814,4815,21.54,1.3,5,0.16,0.1,19.28,0.105
4815,4816,24.02,-0.0,5,0.16,0.29,21.61,0.1
4816,4817,23.64,0.0,5,0.14,0.14,21.48,0.091
4817,4818,22.29,-0.7,3,0.07,0.28,20.58,0.077
4818,4819,23.32,-3.8,8,0.13,0.2,21.31,0.086
4819,4820,12.99,0.7,3,0.09,0.21,11.19,0.139
4820,4821,14.26,-1.0,5,0.2,0.12,12.91,0.095
4821,4822,14.33,-4.0,8,0.09,0.17,13.28,0.073
4822,4823,15.66,-1.2,3,0.08,0.13,14.54,0.072
4823,4824,15.9,-1.5,5,0.14,0.21,13.76,0.135
4824,4825,18.17,-0.5,8,0.13,0.21,14.92,0.179
4825,4826,12.4,-2.8,8,0.05,0.24,10.91,0.12
4826,4827,20.37,0.6,8,0.07,0.28,16.94,0.168
4827,4828,12.51,2.2,3,0.17,0.19,11.24,0.102
4828,4829,14.65,1.7,5,0.12,0.15,13.48,0.08
4829,4830,17.55,3.2,3,0.07,0.17,15.43,0.121
4830,4831,21.95,0.1,3,0.12,0.27,20.34,0.073
4831,4832,21.09,0.7,3,0.09,0.13,18.55,0.12
4832,4833,19.68,3.3,8,0.08,0.23,17.09,0.132
4833,4834,12.34,-0.2,5,0.19,0.1,11.36,0.079
4834,4835,18.21,2.3,3,0.1,0.15,16.12,0.115
4835,4836,11.31,-0.1,5,0.06,0.22,10.3,0.089
4836,4837,15.66,-0.2,8,0.2,0.19,14.5,0.074
4837,4838,16.2,2.8,3,0.17,0.2,14.45,0.108
4838,4839,10.6,-2.4,5,0.09,0.23,8.8,0.17
4839,4840,14.11,-1.0,8,0.11,0.15,12.76,0.096
4840,4841,24.33,-2.0,3,0.18,0.16,22.96,0.056
4841,4842,24.3,-0.8,3,0.1,0.24,21.56,0.113
4842,4843,15.28,-1.9,5,0.14,0.21,13.79,0.098
4843,4844,10.65,1.2,5,0.13,0.1,9.2,0.136
4844,4845,12.69,3.2,3,0.11,0.23,11.87,0.065
4845,4846,15.88,3.1,3,0.15,0.22,14.85,0.065
4846,4847,24.22,-0.7,8,0.12,0.12,20.73,0.144
4847,4848,12.12,4.9,8,0.05,0.25,10.61,0.125
4848,4849,21.45,1.3,3,0.17,0.2,18.75,0.126
4849,4850,11.63,-0.4,5,0.07,0.14,10.24,0.12
4850,4851,24.72,3.5,5,0.12,0.21,21.58,0.127
4851,4852,15.72,2.6,3,0.14,0.22,13.71,0.128
4852,4853,21.63,2.7,8,0.16,0.28,18.44,0.147
4853,4854,15.14,-2.2,3,0.11,0.25,14.33,0.054
4854,4855,19.42,0.2,5,0.16,0.16,17.18,0.115
4855,4856,12.88,3.8,3,0.07,0.12,11.84,0.081
4856,4857,12.19,0.5,3,0.15,0.27,10.82,0.112
4857,4858,24.07,2.2,8,0.17,0.27,22.14,0.08
4858,4859,23.76,1.3,5,0.18,0.14,21.66,0.088
4859,4860,23.31,3.6,5,0.14,0.11,21.33,0.085
4860,4861,19.38,-1.4,3,0.1,0.24,16.96,0.125
4861,4862,22.12,1.2,5,0.07,0.24,18.93,0.144
4862,4863,11.04,-2.9,5,0.1,0.14,9.79,0.113
4863,4864,15.02,2.2,5,0.13,0.23,14.18,0.056
4864,4865,14.71,2.6,5,0.08,0.16,12.64,0.141
4865,4866,19.53,-3.6,8,0.19,0.15,16.3,0.165
4866,4867,15.34,2.1,8,0.18,0.16,13.68,0.108
4867,4868,12.23,-0.3,8,0.05,0.2,11.47,0.062
4868,4869,18.95,-2.9,8,0.13,0.26,17.43,0.08
4869,4870,22.22,-0.2,8,0.17,0.2,19.23,0.135
4870,4871,15.73,-2.3,5,0.09,0.16,14.08,0.105
4871,4872,11.98,-0.3,3,0.13,0.28,10.36,0.135
4872,4873,12.95,-0.5,3,0.11,0.11,11.75,0.093
4873,4874,13.56,2.6,8,0.08,0.26,11.38,0.161
4874,4875,14.5,3.0,5,0.14,0.26,13.61,0.061
4875,4876,19.64,1.5,8,0.2,0.15,17.22,0.123
4876,4877,19.01,-3.8,3,0.1,0.14,17.76,0.066
4877,4878,20.44,4.4,5,0.13,0.27,19.02,0.069
4878,4879,15.44,2.2,5,0.1,0.21,13.24,0.142
4879,4880,22.36,-3.7,5,0.18,0.11,19.1,0.146
4880,4881,13.06,3.4,3,0.18,0.28,11.5,0.119
4881,4882,17.04,-2.2,3,0.08,0.17,15.23,0.106
4882,4883,22.01,1.2,8,0.18,0.17,19.93,0.095
4883,4884,12.7,0.2,8,0.07,0.23,10.42,0.18
4884,4885,11.65,-0.2,3,0.06,0.23,10.99,0.057
4885,4886,23.26,4.0,8,0.15,0.17,20.39,0.123
4886,4887,15.14,-0.1,3,0.11,0.13,13.26,0.124
4887,4888,20.26,-3.3,5,0.13,0.21,18.61,0.081
4888,4889,10.38,4.5,8,0.15,0.23,8.98,0.135
4889,4890,20.35,4.3,3,0.06,0.27,18.88,0.072
4890,4891,14.74,2.2,3,0.09,0.2,13.91,0.056
4891,4892,10.84,0.2,3,0.12,0.23,10.01,0.077
4892,4893,19.15,-3.2,8,0.09,0.11,16.26,0.151
4893,4894,13.61,3.1,8,0.06,0.28,12.58,0.076
4894,4895,15.8,-3.3,5,0.06,0.17,14.81,0.063
4895,4896,11.21,-3.4,8,0.17,0.23,9.19,0.18
4896,4897,12.21,0.8,8,0.19,0.28,10.35,0.152
4897,4898,14.47,-2.6,8,0.07,0.26,12.4,0.143
4898,4899,11.35,-3.9,5,0.09,0.23,9.62,0.152
4899,4900,23.66,-0.2,5,0.15,0.24,20.44,0.136
4900,4901,10.09,-2.8,5,0.19,0.28,8.42,0.166
4901,4902,17.26,-2.6,8,0.09,0.26,14.0,0.189
4902,4903,11.85,-3.3,3,0.18,0.22,11.01,0.071
4903,4904,14.62,-2.2,8,0.13,0.23,12.8,0.124
4904,4905,23.89,2.4,5,0.19,0.13,21.19,0.113
4905,4906,12.43,3.3,8,0.07,0.19,11.64,0.064
4906,4907,24.49,0.1,8,0.2,0.16,20.47,0.164
4907,4908,13.09,0.6,3,0.12,0.19,11.71,0.105
4908,4909,21.12,-3.7,3,0.19,0.23,19.38,0.082
4909,4910,18.2,-3.4,8,0.12,0.13,15.05,0.173
4910,4911,23.27,-1.7,5,0.13,0.1,21.22,0.088
4911,4912,18.31,0.9,8,0.17,0.18,15.7,0.143
4912,4913,18.02,2.7,8,0.16,0.16,16.62,0.078
4913,4914,12.93,1.4,8,0.14,0.18,12.08,0.066
4914,4915,12.49,-0.5,5,0.11,0.29,11.58,0.073
4915,4916,23.75,-2.9,5,0.17,0.24,20.0,0.158
4916,4917,14.92,3.0,5,0.19,0.17,12.9,0.135
4917,4918,15.58,-0.7,5,0.05,0.14,14.43,0.074
4918,4919,21.4,2.6,5,0.14,0.22,19.59,0.085
4919,4920,15.08,0.6,8,0.18,0.23,13.16,0.127
4920,4921,24.28,2.6,5,0.15,0.2,22.88,0.058
4921,4922,21.07,4.2,8,0.17,0.14,19.58,0.071
4922,4923,18.96,4.3,8,0.18,0.11,16.33,0.139
4923,4924,23.21,0.8,8,0.16,0.15,20.13,0.133
4924,4925,10.74,0.6,3,0.16,0.19,9.99,0.07
4925,4926,13.86,-1.6,5,0.19,0.26,12.0,0.134
4926,4927,16.98,4.4,5,0.18,0.27,14.75,0.131
4927,4928,13.4,0.1,8,0.17,0.18,12.42,0.073
4928,4929,21.16,-2.9,3,0.06,0.26,19.58,0.075
4929,4930,23.79,-0.1,5,0.09,0.3,21.86,0.081
4930,4931,16.36,-2.9,8,0.13,0.24,13.27,0.189
4931,4932,15.13,0.5,3,0.16,0.25,14.12,0.067
4932,4933,24.42,1.1,8,0.1,0.28,22.33,0.086
4933,4934,16.67,-1.0,3,0.06,0.17,15.1,0.094
4934,4935,17.34,-3.4,8,0.1,0.1,15.97,0.079
4935,4936,15.27,4.5,5,0.17,0.3,13.99,0.084
4936,4937,23.64,3.0,8,0.18,0.2,20.45,0.135
4937,4938,18.53,3.5,8,0.19,0.26,16.04,0.134
4938,4939,21.43,-0.7,3,0.11,0.26,20.31,0.052
4939,4940,22.18,2.8,3,0.11,0.18,20.93,0.056
4940,4941,15.13,0.4,5,0.11,0.21,13.18,0.129
4941,4942,16.51,-2.2,8,0.11,0.21,13.53,0.18
4942,4943,22.73,-2.9,3,0.15,0.14,19.95,0.122
4943,4944,15.45,-0.9,5,0.1,0.12,13.36,0.135
4944,4945,21.91,-2.8,5,0.05,0.21,18.18,0.17
4945,4946,24.11,5.0,3,0.12,0.12,22.15,0.081
4946,4947,19.35,-3.6,3,0.08,0.17,17.78,0.081
4947,4948,21.12,-0.0,8,0.05,0.14,19.65,0.07
4948,4949,22.08,0.1,5,0.12,0.24,20.1,0.09
4949,4950,22.68,-1.3,3,0.08,0.27,20.18,0.11
4950,4951,15.93,1.1,5,0.12,0.22,14.38,0.097
4951,4952,10.77,-2.7,8,0.09,0.18,9.85,0.085
4952,4953,16.03,3.1,3,0.14,0.3,14.14,0.118
4953,4954,20.11,-1.0,5,0.2,0.1,18.28,0.091
4954,4955,16.76,1.3,3,0.13,0.16,15.01,0.104
4955,4956,21.23,2.4,8,0.15,0.16,18.22,0.142
4956,4957,15.35,4.0,8,0.19,0.17,13.06,0.149
4957,4958,19.52,3.5,8,0.11,0.15,17.74,0.091
4958,4959,12.8,1.5,8,0.07,0.15,11.49,0.102
4959,4960,21.24,-0.5,3,0.09,0.15,19.33,0.09
4960,4961,18.19,0.5,3,0.11,0.2,17.0,0.065
4961,4962,13.06,2.9,5,0.15,0.18,11.24,0.139
4962,4963,14.38,3.9,5,0.05,0.23,12.93,0.101
4963,4964,21.23,-3.1,3,0.18,0.2,19.12,0.099
4964,4965,17.24,-0.5,3,0.06,0.14,16.37,0.05
4965,4966,13.24,3.0,5,0.19,0.26,12.57,0.051
4966,4967,24.51,-0.1,3,0.19,0.19,21.41,0.126
4967,4968,20.73,-1.0,8,0.2,0.13,19.02,0.082
4968,4969,24.36,-0.3,8,0.17,0.13,21.84,0.103
4969,4970,16.41,1.4,8,0.07,0.26,14.88,0.093
4970,4971,17.13,5.0,5,0.16,0.24,14.73,0.14
4971,4972,23.47,0.4,3,0.08,0.2,20.13,0.142
4972,4973,17.88,-2.1,5,0.18,0.16,16.49,0.078
4973,4974,20.61,-2.5,5,0.1,0.19,19.02,0.077
4974,4975,13.78,-3.6,3,0.1,0.23,11.72,0.149
4975,4976,16.7,1.0,5,0.19,0.28,14.29,0.144
4976,4977,11.85,0.9,8,0.05,0.21,10.99,0.073
4977,4978,13.09,-2.2,3,0.08,0.16,11.94,0.088
4978,4979,10.01,2.3,8,0.11,0.11,8.97,0.104
4979,4980,10.59,2.7,8,0.16,0.14,9.23,0.128
4980,4981,24.66,-1.7,3,0.15,0.23,22.27,0.097
4981,4982,13.64,-0.9,8,0.15,0.13,12.37,0.093
4982,4983,19.95,4.9,8,0.18,0.2,18.75,0.06
4983,4984,22.59,-0.6,8,0.07,0.24,19.99,0.115
4984,4985,18.26,2.8,3,0.13,0.16,16.83,0.078
4985,4986,12.3,0.1,3,0.16,0.23,11.46,0.068
4986,4987,20.92,3.1,3,0.15,0.22,19.89,0.049
4987,4988,19.0,2.9,5,0.12,0.19,17.09,0.101
4988,4989,20.97,2.0,8,0.05,0.28,19.23,0.083
4989,4990,21.55,3.7,5,0.06,0.24,19.88,0.077
4990,4991,24.63,4.5,5,0.07,0.17,22.1,0.103
4991,4992,18.6,1.2,8,0.1,0.26,17.28,0.071
4992,4993,15.12,-1.9,3,0.07,0.25,12.84,0.151
4993,4994,19.73,-0.4,5,0.11,0.26,17.01,0.138
4994,4995,11.03,2.8,3,0.08,0.23,9.71,0.12
4995,4996,23.46,1.9,3,0.17,0.18,21.85,0.069
4996,4997,11.79,-2.4,8,0.18,0.17,10.84,0.081
4997,4998,14.92,-3.5,5,0.11,0.23,14.04,0.059
4998,4999,22.24,2.1,5,0.13,0.13,20.19,0.092
4999,5000,18.96,-1.7,3,0.19,0.26,16.69,0.12
5000,5001,15.9,0.5,8,0.13,0.17,13.95,0.123
5001,5002,17.1,2.7,5,0.2,0.23,15.6,0.088
5002,5003,22.82,1.1,3,0.07,0.2,19.76,0.134
5003,5004,15.1,-3.3,3,0.18,0.2,14.35,0.05
5004,5005,23.04,-2.3,3,0.12,0.25,19.77,0.142
5005,5006,11.32,-2.0,8,0.05,0.23,10.23,0.096
5006,5007,21.65,-1.7,8,0.2,0.15,18.72,0.135
5007,5008,22.71,1.1,3,0.19,0.11,20.96,0.077
5008,5009,12.73,0.5,3,0.11,0.27,11.11,0.127
5009,5010,16.46,-2.2,8,0.19,0.28,15.01,0.088
5010,5011,12.48,-3.4,3,0.07,0.13,11.52,0.077
5011,5012,20.6,-2.5,3,0.15,0.16,18.1,0.121
5012,5013,18.03,4.9,8,0.08,0.16,15.21,0.156
5013,5014,19.53,0.2,3,0.09,0.29,16.74,0.143
5014,5015,12.95,3.8,3,0.17,0.14,11.68,0.098
5015,5016,13.18,3.6,3,0.11,0.13,11.74,0.109
5016,5017,10.62,0.6,8,0.05,0.14,9.82,0.075
5017,5018,14.83,2.4,8,0.11,0.25,12.77,0.139
5018,5019,18.4,-2.3,8,0.08,0.28,15.16,0.176
5019,5020,22.87,2.2,5,0.15,0.18,21.73,0.05
5020,5021,20.0,-1.5,5,0.08,0.13,17.31,0.135
5021,5022,16.53,3.5,5,0.18,0.22,14.82,0.103
5022,5023,24.3,-3.2,5,0.09,0.14,20.5,0.156
5023,5024,20.79,3.0,8,0.11,0.11,19.39,0.067
5024,5025,23.95,-3.1,3,0.09,0.28,21.39,0.107
5025,5026,17.91,3.9,8,0.15,0.27,16.72,0.066
5026,5027,13.88,-1.3,5,0.07,0.3,12.01,0.135
5027,5028,10.79,1.9,8,0.12,0.19,9.13,0.154
5028,5029,20.89,0.4,3,0.1,0.16,19.08,0.087
5029,5030,11.82,-0.7,5,0.18,0.25,11.02,0.068
5030,5031,14.54,1.8,3,0.06,0.14,13.68,0.059
5031,5032,17.99,4.5,3,0.17,0.15,15.92,0.115
5032,5033,18.47,-3.6,3,0.08,0.15,16.34,0.115
5033,5034,19.01,4.3,5,0.06,0.29,16.24,0.146
5034,5035,12.49,1.5,8,0.08,0.25,10.38,0.169
5035,5036,15.7,3.3,5,0.07,0.13,13.79,0.122
5036,5037,19.26,-0.5,5,0.13,0.12,17.22,0.106
5037,5038,24.55,0.2,8,0.2,0.27,20.34,0.171
5038,5039,20.91,3.8,8,0.06,0.26,18.98,0.092
5039,5040,23.84,-0.3,8,0.12,0.23,20.51,0.14
5040,5041,21.43,0.8,8,0.11,0.14,18.91,0.118
5041,5042,18.88,-3.8,3,0.1,0.2,17.29,0.084
5042,5043,12.88,-2.6,5,0.1,0.22,11.25,0.127
5043,5044,20.0,1.8,5,0.18,0.29,18.09,0.096
5044,5045,19.35,2.5,5,0.05,0.13,17.44,0.099
5045,5046,19.04,1.2,8,0.17,0.2,17.43,0.085
5046,5047,17.35,-2.7,5,0.09,0.13,15.01,0.135
5047,5048,17.93,0.0,3,0.11,0.19,15.89,0.114
5048,5049,15.02,-0.8,5,0.11,0.14,13.22,0.12
5049,5050,17.79,0.5,5,0.1,0.27,16.45,0.075
5050,5051,12.96,3.8,3,0.06,0.15,11.5,0.113
5051,5052,22.08,3.0,3,0.07,0.18,20.69,0.063
5052,5053,12.79,-3.2,5,0.09,0.18,11.38,0.11
5053,5054,11.27,4.0,8,0.17,0.27,10.05,0.108
5054,5055,16.54,0.2,8,0.07,0.25,14.32,0.134
5055,5056,19.87,2.7,5,0.16,0.11,17.34,0.127
5056,5057,16.57,-2.7,5,0.09,0.11,15.26,0.079
5057,5058,14.15,2.0,5,0.18,0.21,12.13,0.143
5058,5059,18.37,-1.9,5,0.11,0.19,15.91,0.134
5059,5060,15.21,-0.1,8,0.08,0.16,12.96,0.148
5060,5061,23.99,-3.8,5,0.2,0.26,19.97,0.168
5061,5062,23.84,-2.6,3,0.08,0.13,21.58,0.095
5062,5063,17.54,-3.2,8,0.14,0.29,14.5,0.173
5063,5064,14.92,-1.8,8,0.14,0.1,13.57,0.09
5064,5065,21.06,-3.1,3,0.11,0.12,19.06,0.095
5065,5066,10.55,2.2,5,0.19,0.16,9.75,0.076
5066,5067,17.12,-3.7,5,0.18,0.2,14.68,0.143
5067,5068,15.04,1.6,5,0.17,0.14,14.3,0.049
5068,5069,23.81,-2.7,5,0.2,0.25,22.1,0.072
5069,5070,10.18,4.5,5,0.12,0.17,9.68,0.049
5070,5071,18.29,4.4,3,0.06,0.11,16.14,0.118
5071,5072,21.11,-2.0,5,0.16,0.28,19.25,0.088
5072,5073,17.28,1.5,3,0.11,0.29,15.95,0.077
5073,5074,11.28,-3.7,3,0.08,0.22,10.12,0.103
5074,5075,24.59,4.4,3,0.12,0.26,21.63,0.12
5075,5076,17.77,0.7,5,0.19,0.12,16.94,0.047
5076,5077,19.21,-3.6,5,0.08,0.15,18.04,0.061
5077,5078,13.55,-0.9,8,0.18,0.17,12.45,0.081
5078,5079,17.25,-3.3,8,0.11,0.29,16.08,0.068
5079,5080,16.44,-0.5,3,0.07,0.2,14.82,0.099
5080,5081,11.12,2.0,8,0.18,0.1,10.04,0.097
5081,5082,11.59,0.2,3,0.2,0.18,10.41,0.102
5082,5083,22.56,-0.5,8,0.09,0.1,20.7,0.082
5083,5084,13.6,-2.9,5,0.1,0.15,11.78,0.134
5084,5085,12.92,-1.8,5,0.11,0.19,11.7,0.094
5085,5086,17.57,-3.1,3,0.17,0.16,16.08,0.085
5086,5087,21.53,3.3,3,0.05,0.11,20.25,0.059
5087,5088,10.93,-2.8,5,0.08,0.12,9.9,0.094
5088,5089,18.65,1.4,5,0.16,0.21,16.81,0.099
5089,5090,11.79,-0.9,5,0.11,0.24,10.63,0.098
5090,5091,10.55,-2.0,8,0.1,0.18,9.22,0.126
5091,5092,10.79,1.8,8,0.18,0.25,9.17,0.15
5092,5093,22.51,0.1,8,0.19,0.13,19.47,0.135
5093,5094,11.77,-0.4,8,0.19,0.12,10.83,0.08
5094,5095,10.68,1.3,3,0.09,0.27,10.06,0.058
5095,5096,16.57,0.4,3,0.19,0.17,15.43,0.069
5096,5097,22.66,-1.3,8,0.16,0.19,18.63,0.178
5097,5098,13.94,1.0,3,0.07,0.29,12.13,0.13
5098,5099,16.33,2.0,8,0.14,0.18,13.75,0.158
5099,5100,10.6,-3.8,8,0.05,0.1,9.35,0.118
5100,5101,16.74,0.2,5,0.16,0.29,15.81,0.056
5101,5102,18.66,-3.5,8,0.16,0.1,17.21,0.078
5102,5103,18.56,-2.3,3,0.17,0.23,16.55,0.108
5103,5104,14.99,1.0,8,0.08,0.16,13.18,0.121
5104,5105,14.73,3.8,5,0.14,0.19,13.99,0.05
5105,5106,11.6,3.9,3,0.08,0.21,10.95,0.056
5106,5107,15.5,-3.4,5,0.19,0.18,14.16,0.086
5107,5108,11.49,-0.2,8,0.15,0.25,10.5,0.086
5108,5109,21.5,1.2,8,0.06,0.29,19.68,0.085
5109,5110,24.49,-2.7,8,0.08,0.12,21.14,0.137
5110,5111,24.55,2.9,8,0.15,0.26,20.47,0.166
5111,5112,22.98,2.7,3,0.12,0.13,20.19,0.121
5112,5113,19.01,4.1,8,0.16,0.12,16.9,0.111
5113,5114,20.51,-3.9,5,0.09,0.29,18.94,0.077
5114,5115,14.28,-2.0,3,0.15,0.2,12.92,0.095
5115,5116,19.46,3.4,3,0.08,0.13,18.59,0.045
5116,5117,16.83,2.0,3,0.13,0.21,15.28,0.092
5117,5118,17.23,4.0,5,0.19,0.15,16.4,0.048
5118,5119,21.37,-3.5,5,0.14,0.19,19.14,0.104
5119,5120,14.23,1.4,5,0.06,0.22,12.35,0.132
5120,5121,14.77,1.1,5,0.2,0.27,13.4,0.093
5121,5122,23.87,-3.7,8,0.07,0.1,19.64,0.177
5122,5123,10.84,0.6,8,0.16,0.14,9.37,0.136
5123,5124,17.28,1.5,5,0.13,0.12,15.16,0.123
5124,5125,23.69,-2.3,5,0.09,0.12,22.17,0.064
5125,5126,19.16,-1.5,8,0.08,0.29,15.65,0.183
5126,5127,18.2,1.8,8,0.08,0.29,15.05,0.173
5127,5128,13.75,0.2,5,0.18,0.25,12.59,0.084
5128,5129,15.15,3.7,3,0.18,0.23,13.49,0.11
5129,5130,22.78,-0.9,3,0.12,0.27,21.28,0.066
5130,5131,18.39,-1.6,5,0.07,0.11,17.15,0.067
5131,5132,17.72,4.9,3,0.18,0.12,17.03,0.039
5132,5133,11.49,4.2,8,0.12,0.16,10.16,0.116
5133,5134,10.24,-3.7,3,0.12,0.27,9.18,0.104
5134,5135,24.46,2.9,5,0.11,0.19,21.89,0.105
5135,5136,15.65,-3.0,3,0.1,0.2,14.38,0.081
5136,5137,19.05,-3.8,3,0.13,0.15,16.9,0.113
5137,5138,11.2,-1.5,3,0.14,0.23,10.33,0.078
5138,5139,20.25,-1.6,8,0.12,0.28,17.69,0.126
5139,5140,23.99,3.4,8,0.18,0.17,21.53,0.103
5140,5141,18.63,2.4,8,0.1,0.22,17.2,0.077
5141,5142,11.89,4.8,5,0.14,0.17,10.87,0.086
5142,5143,18.73,2.4,3,0.09,0.26,17.05,0.09
5143,5144,21.5,-0.2,8,0.16,0.19,18.5,0.14
5144,5145,16.1,2.3,8,0.07,0.17,14.48,0.101
5145,5146,23.2,5.0,3,0.08,0.18,20.68,0.109
5146,5147,19.73,2.4,5,0.17,0.12,17.18,0.129
5147,5148,23.49,2.9,3,0.08,0.27,21.18,0.098
5148,5149,19.35,4.4,5,0.14,0.29,16.39,0.153
5149,5150,11.97,-3.0,3,0.2,0.2,11.31,0.055
5150,5151,14.65,2.3,8,0.13,0.14,12.88,0.121
5151,5152,13.03,3.7,8,0.08,0.23,10.86,0.167
5152,5153,23.63,4.6,8,0.1,0.19,20.12,0.149
5153,5154,21.41,-2.1,5,0.17,0.15,20.27,0.053
5154,5155,20.15,0.5,3,0.1,0.11,19.29,0.043
5155,5156,14.51,2.1,5,0.16,0.28,12.81,0.117
5156,5157,12.76,-1.8,8,0.17,0.26,11.4,0.107
5157,5158,21.35,1.4,5,0.13,0.27,19.64,0.08
5158,5159,17.11,-1.7,5,0.17,0.19,14.51,0.152
5159,5160,13.39,-1.0,5,0.1,0.25,11.76,0.122
5160,5161,19.25,-0.0,3,0.13,0.22,17.12,0.111
5161,5162,10.61,0.8,5,0.15,0.17,10.06,0.052
5162,5163,14.89,0.0,5,0.08,0.27,14.04,0.057
5163,5164,17.03,0.4,5,0.09,0.3,15.84,0.07
5164,5165,12.22,-1.3,8,0.15,0.28,10.48,0.142
5165,5166,24.77,-2.6,8,0.15,0.26,20.86,0.158
5166,5167,13.14,-3.6,3,0.12,0.25,12.24,0.068
5167,5168,11.96,-2.2,8,0.17,0.23,10.49,0.123
5168,5169,13.05,1.2,3,0.12,0.27,12.08,0.074
5169,5170,21.54,3.1,8,0.18,0.2,20.04,0.07
5170,5171,16.38,-2.5,3,0.16,0.14,14.87,0.092
5171,5172,18.48,-3.0,3,0.1,0.25,15.81,0.144
5172,5173,10.32,2.7,3,0.11,0.28,9.0,0.128
5173,5174,10.52,-1.3,8,0.15,0.17,9.11,0.134
5174,5175,16.69,4.6,5,0.18,0.26,14.44,0.135
5175,5176,22.25,2.4,8,0.08,0.15,19.01,0.146
5176,5177,23.28,-1.1,5,0.13,0.29,21.78,0.064
5177,5178,11.3,-1.4,8,0.07,0.24,10.47,0.073
5178,5179,18.08,0.7,5,0.09,0.21,16.16,0.106
5179,5180,23.7,-3.3,8,0.15,0.26,19.2,0.19
5180,5181,15.82,-2.9,3,0.06,0.26,14.12,0.107
5181,5182,22.44,-2.4,3,0.15,0.28,18.94,0.156
5182,5183,12.01,3.0,3,0.19,0.28,10.9,0.092
5183,5184,24.03,0.6,5,0.2,0.11,22.76,0.053
